video_id;glosse;glosse_filter;gloss_idx;t_ini_glosse;t_end_glosse;ini_frame;end_frame;in_path_frames;out_path_frames;text_Deutsch;gloss_number;gloss_name;instance_id;split;bbox;signer_id;variation_id;fps;frame_start;frame_end;source;url;original_idx
2;NICHT;nicht;4;5.81947;7.85295;350;473;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0002/0002;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0002_0004;Heute kein Halt in Köln.;36;NICHT;0;train;[-1 -1 -1 -1];0;0;60;350;473;AVASAG;http;11
3;DORTHIN;dorthin;0;3.54943;4.66677;213;282;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0000;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;15;DORTHIN;1;train;[-1 -1 -1 -1];0;0;60;213;282;AVASAG;http;12
3;ERFURT;erfurt;1;4.30246;5.34988;259;322;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0001;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;24;ERFURT;0;train;[-1 -1 -1 -1];0;0;60;259;322;AVASAG;http;13
3;ANKOMMEN;ankommen;2;4.92127;6.00557;296;362;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0002;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;50;ANKOMMEN;0;train;[-1 -1 -1 -1];0;0;60;296;362;AVASAG;http;14
3;PLANEN;planen;4;6.25618;7.26269;376;437;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0004;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;95;PLANEN;0;train;[-1 -1 -1 -1];0;0;60;376;437;AVASAG;http;16
3;num:4;num.4;6;7.57673;8.21194;455;494;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0006;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;77;num:4;0;val;[-1 -1 -1 -1];0;0;60;455;494;AVASAG;http;18
3;num:20;num.20;7;7.97353;9.5308;479;573;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0003/0003;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0003_0007;Die voraussichtliche Ankunfstszeit in Erfurt ist 08:24 Uhr.;18;num:20;0;train;[-1 -1 -1 -1];0;0;60;479;573;AVASAG;http;19
4;ZUG;zug;0;3.35511;4.16041;202;251;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0000;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;1;ZUG;1;test;[-1 -1 -1 -1];0;0;60;202;251;AVASAG;http;20
4;INDEX;index;1;3.88601;4.73202;234;285;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0001;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;0;INDEX;1;train;[-1 -1 -1 -1];0;0;60;234;285;AVASAG;http;21
4;VERSPAETEN;verspaeten;2;4.31838;5.36823;260;324;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0002;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;44;VERSPAETEN;0;val;[-1 -1 -1 -1];0;0;60;260;324;AVASAG;http;22
4;num:15;num.15;3;5.04067;5.86155;303;353;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0003;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;38;num:15;0;train;[-1 -1 -1 -1];0;0;60;303;353;AVASAG;http;23
4;MINUTE;minute;4;5.55192;6.71641;334;404;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0004;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;37;MINUTE;0;train;[-1 -1 -1 -1];0;0;60;334;404;AVASAG;http;24
4;gest:TJA;gest.tja;5;6.3628;7.313;382;440;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0005;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;6;gest:TJA;0;test;[-1 -1 -1 -1];0;0;60;382;440;AVASAG;http;25
4;INDEX;index;6;6.94041;7.85837;417;473;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0006;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;0;INDEX;2;val;[-1 -1 -1 -1];0;0;60;417;473;AVASAG;http;26
4;AUFBRECHEN;aufbrechen;7;7.48336;8.3736;450;504;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0007;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;2;AUFBRECHEN;1;train;[-1 -1 -1 -1];0;0;60;450;504;AVASAG;http;27
4;PLANEN;planen;8;8.09477;9.19584;486;553;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0008;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;95;PLANEN;1;test;[-1 -1 -1 -1];0;0;60;486;553;AVASAG;http;28
4;num:13;num.13;9;8.83094;9.68371;530;583;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0009;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;57;num:13;0;val;[-1 -1 -1 -1];0;0;60;530;583;AVASAG;http;29
4;UHR;uhr;10;9.45673;10.9169;568;657;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0004/0004;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0004_0010;Der Zug hat leider eine Verspätung von 15 Minuten. Er fährt voraussichtlich um 13 Uhr.;17;UHR;0;train;[-1 -1 -1 -1];0;0;60;568;657;AVASAG;http;30
5;ZUG;zug;2;4.88968;5.83057;294;351;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0002;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;1;ZUG;2;train;[-1 -1 -1 -1];0;0;60;294;351;AVASAG;http;33
5;INDEX;index;3;5.63033;6.51956;338;393;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0003;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;0;INDEX;3;test;[-1 -1 -1 -1];0;0;60;338;393;AVASAG;http;34
5;AUFBRECHEN;aufbrechen;4;6.01245;7.26556;361;437;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0004;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;2;AUFBRECHEN;2;val;[-1 -1 -1 -1];0;0;60;361;437;AVASAG;http;35
5;gest:KOPFSCHUETTELN;gest.kopfschuetteln;6;7.50556;8.45029;451;509;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0006;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;62;gest:KOPFSCHUETTELN;0;train;[-1 -1 -1 -1];0;0;60;451;509;AVASAG;http;37
5;VERSPAETEN;verspaeten;7;8.02143;9.52203;482;573;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0007;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;44;VERSPAETEN;1;train;[-1 -1 -1 -1];0;0;60;482;573;AVASAG;http;38
5;GRUND;grund;8;9.20296;9.98903;553;601;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0008;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;7;GRUND;0;train;[-1 -1 -1 -1];0;0;60;553;601;AVASAG;http;39
5;DA;da;9;9.75632;10.4463;586;628;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0009;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;22;DA;0;train;[-1 -1 -1 -1];0;0;60;586;628;AVASAG;http;40
5;PROBLEM;problem;10;10.0952;11.338;606;682;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0010;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;66;PROBLEM;0;test;[-1 -1 -1 -1];0;0;60;606;682;AVASAG;http;41
5;STOERUNG;stoerung;11;10.9103;12.2163;655;734;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0011;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;29;STOERUNG;0;test;[-1 -1 -1 -1];0;0;60;655;734;AVASAG;http;42
5;gest:TJA;gest.tja;12;11.9204;13.4278;716;807;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0012;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;6;gest:TJA;1;train;[-1 -1 -1 -1];0;0;60;716;807;AVASAG;http;43
5;INDEX;index;13;13.0643;13.8268;784;831;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0013;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;0;INDEX;4;train;[-1 -1 -1 -1];0;0;60;784;831;AVASAG;http;44
5;AUFBRECHEN;aufbrechen;14;13.5322;14.4495;812;868;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0014;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;2;AUFBRECHEN;3;train;[-1 -1 -1 -1];0;0;60;812;868;AVASAG;http;45
5;gest:OFF;gest.off;17;15.6315;17.0282;938;1023;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0017;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;51;gest:OFF;0;test;[-1 -1 -1 -1];0;0;60;938;1023;AVASAG;http;48
5;BITTE;bitte;19;17.3802;18.316;1043;1100;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0005/0005;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0005_0019;Meine Damen und Herren. Aufgrund einer Störung verzögert sich die Abfahrt des Zuges auf unbestimmte Zeit. Wir bitten um Ihr Verständnis.;59;BITTE;0;test;[-1 -1 -1 -1];0;0;60;1043;1100;AVASAG;http;50
6;HEUTE;heute;0;2.34248;3.296;141;199;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0006/0006;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0006_0000;Heute entfallen die Haltestellen Köln, Leverkusen, Aachen;8;HEUTE;1;train;[-1 -1 -1 -1];0;0;60;141;199;AVASAG;http;52
6;NICHT;nicht;3;4.85781;6.1403;292;370;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0006/0006;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0006_0003;Heute entfallen die Haltestellen Köln, Leverkusen, Aachen;36;NICHT;1;train;[-1 -1 -1 -1];0;0;60;292;370;AVASAG;http;55
6;KOELN;koeln;4;5.77331;6.96024;347;419;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0006/0006;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0006_0004;Heute entfallen die Haltestellen Köln, Leverkusen, Aachen;63;KOELN;1;train;[-1 -1 -1 -1];0;0;60;347;419;AVASAG;http;56
7;GLEIS;gleis;0;2.49795;3.65167;150;221;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0000;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;20;GLEIS;1;train;[-1 -1 -1 -1];0;0;60;150;221;AVASAG;http;59
7;num:9;num.9;1;3.16274;4.23476;190;256;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0001;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;31;num:9;0;train;[-1 -1 -1 -1];0;0;60;190;256;AVASAG;http;60
7;INDEX;index;2;3.87813;4.7316;233;285;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0002;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;0;INDEX;5;val;[-1 -1 -1 -1];0;0;60;233;285;AVASAG;http;61
7;ZUG;zug;3;4.50501;5.37307;271;324;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0003;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;1;ZUG;3;train;[-1 -1 -1 -1];0;0;60;271;324;AVASAG;http;62
7;KOMMEN(-von-hinten);kommen_-von-hinten;4;5.00185;6.07362;301;366;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0004;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;13;KOMMEN(-von-hinten);0;train;[-1 -1 -1 -1];0;0;60;301;366;AVASAG;http;63
7;AUS(-Ort);aus_-ort;7;7.84729;8.49679;471;511;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0007;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;40;AUS(-Ort);0;test;[-1 -1 -1 -1];0;0;60;471;511;AVASAG;http;66
7;MAINZ;mainz;8;8.19826;9.47502;492;570;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0008;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;72;MAINZ;0;train;[-1 -1 -1 -1];0;0;60;492;570;AVASAG;http;67
7;ANKOMMEN;ankommen;9;9.05894;10.1896;544;613;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0009;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;50;ANKOMMEN;1;test;[-1 -1 -1 -1];0;0;60;544;613;AVASAG;http;68
7;num:15;num.15;10;9.727;10.7735;584;648;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0010;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;38;num:15;1;test;[-1 -1 -1 -1];0;0;60;584;648;AVASAG;http;69
7;UHR;uhr;11;10.562;11.5034;634;692;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_sentences/frames/0007/0007;/run/user/1000/gvfs/smb-share:server=137.250.171.20,share=datasets/AVASAG_dictionary/videos_glosses_from_sentences/0007_0011;Gleis 9 Einfahrt IC 555 von Mainz, Ankunft 15 Uhr 50 Bitte nicht einsteigen. Vorsicht bei der Einfahrt!;17;UHR;1;train;[-1 -1 -1 -1];0;0;60;634;692;AVASAG;http;70
